strain	accession	subtype	date	host	country	region	species	broad	order
A/canine/New_York/145353/2008	CY067602	H3N8	2008-11-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/147926-3/2006	CY067466	H3N8	2006-12-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/147926-5/2006	CY067474	H3N8	2006-12-18	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/158402-1/2008	CY067610	H3N8	2008-12-31	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/159903/2012	MF173240	H3N8	2012-02-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/1623.1/2010	MF173318	H3N8	2010-02-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/3699/2010	MF173295	H3N8	2010-02-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/4986-2/2006	CY067354	H3N8	2006-01-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/5183-6/2006	CY067338	H3N8	2006-01-16	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/51854/2008	CY067586	H3N8	2008-04-24	Canine	Usa	North America	Canine	canine	Canine
A/canine/New_York/CRP034/2018	MK690621	H3N2	2018-05-07	Canine	Usa	North America	Canine	canine	Canine
A/canine/North_Carolina/090487/2017	EPI1308047	H3N2	2017-05-26	Canine	Usa	North America	Canine	canine	Canine
A/canine/North_Carolina/103297/2015	EPI1308066	H3N2	2015-09-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/North_Carolina/109904/2015	EPI838672	H3N2	2015-07-29	Canine	Usa	North America	Canine	canine	Canine
A/canine/NorthCarolina/20170606-28/2017	MG982703	H3N2	2017-04-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/100525/2006	HQ237736	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/100528-4/2006	HQ237734	H3N8	2006-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/105447/2008	KP636498	H3N8	2008-01-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/120106.2/2011	KM359849	H3N8	2011-01-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/147926/2006	HQ237737	H3N8	2006-12-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/4986/2006	HQ237738	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c02/2009	HQ237842	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c04/2009	HQ237841	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c05/2009	HQ237843	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c06/2009	HQ237844	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c09/2009	HQ237845	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c11/2009	HQ237846	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c18/2009	HQ237847	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog21c14/2009	HQ237746	H3N8	2009-12-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog3c01/2009	HQ237867	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog3c03/2009	HQ237866	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog3c05/2009	HQ237868	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog3c13/2009	HQ237875	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c01/2009	HQ237851	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c02/2009	HQ237852	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c03/2009	HQ237805	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c05/2009	HQ237806	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c07/2009	HQ237853	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c08/2009	HQ237807	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c09/2009	HQ237854	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c10/2009	HQ237855	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c11/2009	HQ237808	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c12/2009	HQ237856	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c14/2009	HQ237857	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c15/2009	HQ237809	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c18/2009	HQ237858	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c19/2009	HQ237810	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c04/2009	HQ237827	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c06/2009	HQ237828	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c07/2009	HQ237829	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c12/2009	HQ237824	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c18/2009	HQ237838	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c20/2009	HQ237840	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c03/2009	HQ237803	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c06/2009	HQ237849	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c07/2009	HQ237804	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c16/2009	HQ237850	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c01/2008	HQ237783	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c02/2008	HQ237784	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c03/2008	HQ237785	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c04/2008	HQ237786	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c07/2008	HQ237788	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c08/2008	HQ237789	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c12/2008	HQ237791	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c13/2008	HQ237792	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c14/2008	HQ237793	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c15/2008	HQ237794	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c16/2008	HQ237795	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c17/2008	HQ237796	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c19/2008	HQ237797	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c01/2008	HQ237767	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c02/2008	HQ237768	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c03/2008	HQ237766	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c04/2008	HQ237769	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c05/2008	HQ237770	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c06/2008	HQ237771	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c07/2008	HQ237772	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c08/2008	HQ237773	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c10/2008	HQ237774	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c11/2008	HQ237775	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c12/2008	HQ237776	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c13/2008	HQ237777	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c15/2008	HQ237779	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c16/2008	HQ237780	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c17/2008	HQ237781	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c01/2008	HQ237751	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c02/2008	HQ237752	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c03/2008	HQ237753	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c08/2008	HQ237755	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c16/2008	HQ237762	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c17/2008	HQ237763	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ohio/174509/2017	EPI1308055	H3N2	2017-10-08	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ohio/188191/2017	MK690127	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ohio/A82/2017	EPI1307979	H3N2	2017-10-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ohio/A91/2017	EPI1307987	H3N2	2017-10-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ohio/A97/2017	EPI1307995	H3N2	2017-10-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Oklahoma/23-011242-001/2023	OQ990387	H3N2	2023-04-05	Canine	Usa	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-001-4/2018	MN586078	H3N2	2018-01-05	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-064-1/2018	MN586086	H3N2	2018-10-15	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-069-1/2018	MN586094	H3N2	2018-10-22	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-069-10/2018	MN586102	H3N2	2018-10-18	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-069-6/2018	MN586110	H3N2	2018-10-22	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-069-9/2018	MN586118	H3N2	2018-10-24	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-1/2018	MN586126	H3N2	2018-01-09	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-10/2018	MN586134	H3N2	2018-03-09	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-11/2018	MN586142	H3N2	2018-03-09	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-12/2018	MN586150	H3N2	2018-03-13	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-13/2018	MN586158	H3N2	2018-03-13	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-14/2018	MN586166	H3N2	2018-03-14	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-15/2018	MN586174	H3N2	2018-03-14	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-16/2018	MN586182	H3N2	2018-03-26	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-2/2018	MN586190	H3N2	2018-01-09	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-3/2018	MN586198	H3N2	2018-01-13	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-4/2018	MN586206	H3N2	2018-01-26	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-5/2018	MN586214	H3N2	2018-02-01	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-7/2018	MN586222	H3N2	2018-03-02	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-8/2018	MN586230	H3N2	2018-03-02	Canine	Canada	North America	Canine	canine	Canine
A/canine/Ontario/NCFAD-2018-070-9/2018	MN586238	H3N2	2018-03-02	Canine	Canada	North America	Canine	canine	Canine
A/canine/PA/111788.2/2009	KM359852	H3N8	2009-01-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/PA/33225.4/2010	KM359850	H3N8	2010-11-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/0261885/2015	EPI1308061	H3N2	2015-09-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/037756-1/2023	OR738656	H3N2	2023-02-22	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/10909/2007	CY067498	H3N8	2007-01-30	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/10915/2007	CY067506	H3N8	2007-01-30	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/137154/2008	CY067594	H3N8	2008-10-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/16699/2007	CY067490	H3N8	2007-02-15	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/20170411-5/2017	MG982825	H3N2	2017-04-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/94930-3/2007	CY067546	H3N8	2007-07-21	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/96978/2009	MF173116	H3N8	2009-02-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Pennsylvania/985419/2023	OR732209	H3N2	2023-02-07	Canine	Usa	North America	Canine	canine	Canine
A/canine/Philadelphia/6371100/2008	HQ237735	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Shanghai/1204/2019	ON877927	H3N2	2019-05-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/1396/2019	ON877935	H3N2	2019-11-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/159/2017	ON877943	H3N2	2017-10-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/20170622-7/2017	MK212433	H3N2	2017-06-22	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/20170713-18/2017	MK212425	H3N2	2017-07-13	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/20170721-36/2017	MK212417	H3N2	2017-07-21	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/354/2017	ON877951	H3N2	2017-10-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanghai/755/2018	ON877959	H3N2	2018-05-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanxi/1286/2019	ON877967	H3N2	2019-07-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanxi/1398/2019	ON877975	H3N2	2019-12-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanxi/361/2017	ON877983	H3N2	2017-10-XX	Canine	China	China	Canine	canine	Canine
A/canine/Shanxi/676/2018	ON877991	H3N2	2018-04-XX	Canine	China	China	Canine	canine	Canine
A/canine/Singapore/SG_NParks_CIV_M10305/2018	EPI2162124	H3N2	2018-06-01	Canine	Singapore	Southeast Asia	Canine	canine	Canine
A/canine/Singapore/SG_NParks_CIV_M3405/2018	EPI2162108	H3N2	2018-06-01	Canine	Singapore	Southeast Asia	Canine	canine	Canine
A/canine/Singapore/SG_NParks_CIV_M4705/2018	ON965273	H3N2	2018-06-01	Canine	Singapore	Southeast Asia	Canine	canine	Canine
A/canine/South_Carolina/132956/2017	EPI1308003	H3N2	2017-08-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/South_Korea/0173915/2015	EPI1098574	H3N2	2015-11-01	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/canine/South_Korea/20170110-1F1/2016	MG982710	H3N2	2016-04-01	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/canine/StatenIs/115719/2007	HQ237733	H3N8	2007-06-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Tennessee/231361-1/2022	OR738664	H3N2	2022-10-10	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/042018-2/2023	OR738672	H3N2	2023-02-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/042018-3/2023	OR738680	H3N2	2023-02-28	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/21-011409-001/2021	EPI1896559	H3N2	2021-04-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/2100186/2015	EPI1308089	H3N2	2015-09-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/343907/2015	EPI839132	H3N2	2015-12-22	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M22-35785-4-1/2022	OR732217	H3N2	2022-11-09	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-02041-5-1/2023	OR737665	H3N2	2023-01-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-02041-7-1/2023	OR737673	H3N2	2023-01-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-04914-24-1/2023	OR737681	H3N2	2023-02-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-04914-31-1/2023	OR737689	H3N2	2023-02-20	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-06880-32-1/2023	OR737697	H3N2	2023-03-08	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-06880-4-1/2023	OR737705	H3N2	2023-03-07	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-06880-7-1/2023	OR737713	H3N2	2023-03-08	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-12-1/2023	OR737721	H3N2	2023-03-24	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-22-1/2023	OR737729	H3N2	2023-03-25	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-3-1/2023	OR737737	H3N2	2023-03-23	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-4-1/2023	OR737745	H3N2	2023-03-23	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-44-1/2023	OR737753	H3N2	2023-03-27	Canine	Usa	North America	Canine	canine	Canine
A/canine/Texas/M23-09336-52-1/2023	OR737761	H3N2	2023-03-26	Canine	Usa	North America	Canine	canine	Canine
A/canine/Thailand/CU-DC5299/2012	KC599550	H3N2	2012-01-15	Canine	Thailand	Southeast Asia	Canine	canine	Canine
A/canine/Tianjin/19/2018	ON877999	H3N2	2018-12-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/368/2017	ON878007	H3N2	2017-11-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/570/2018	ON878015	H3N2	2018-01-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/643/2018	ON878023	H3N2	2018-03-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/83/2018	ON878031	H3N2	2018-09-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/84/2018	ON878039	H3N2	2018-09-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/85/2018	ON878047	H3N2	2018-09-XX	Canine	China	China	Canine	canine	Canine
A/canine/Tianjin/89/2019	ON878055	H3N2	2019-10-XX	Canine	China	China	Canine	canine	Canine
A/canine/United_States/un-UOT-52/2006	EPI2893629	H3N8	2006-01-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Vermont/278213/2013	MF173339	H3N8	2013-02-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/Virginia/002912-1/2023	OR738688	H3N2	2023-01-04	Canine	Usa	North America	Canine	canine	Canine
A/canine/Virginia/93653/2009	HQ237739	H3N8	2009-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/VT/11039/2013	KM359851	H3N8	2013-01-01	Canine	Usa	North America	Canine	canine	Canine
A/canine/West_Virginia/120508-1/2023	OR738696	H3N2	2023-05-19	Canine	Usa	North America	Canine	canine	Canine
A/canine/Wisconsin/19137/2016	KX570979	H3N2	2016-02-08	Canine	Usa	North America	Canine	canine	Canine
A/canine/Xi'an/20170601-157/2017	MK212409	H3N2	2017-06-01	Canine	China	China	Canine	canine	Canine
A/canine/Xi'an/20170601-159/2017	MK212401	H3N2	2017-06-01	Canine	China	China	Canine	canine	Canine
A/canine/Zhejiang/1/2010	JF714152	H3N2	2010-09-30	Canine	China	China	Canine	canine	Canine
A/canine/Zhejiang/S34/2015	EPI1226275	H3N8	2015-01-06	Canine	China	China	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/000915/2018	EPI1526330	H3N2	2018-01-03	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/006974/2018	EPI1526338	H3N2	2018-01-17	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/007780/2018	EPI1526346	H3N2	2018-01-17	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/007781/2018	EPI1526354	H3N2	2018-01-17	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/118191/2017	EPI1526394	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/150620/2018	EPI1526370	H3N2	2018-08-21	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/152386/2018	EPI1526378	H3N2	2018-08-23	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/188203/2017	EPI1526402	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/188226/2017	EPI1526410	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/188297/2017	EPI1526418	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/188305/2017	EPI1526426	H3N2	2017-10-31	Canine	Usa	North America	Canine	canine	Canine
A/Canis_lupus_familiaris/USA/218592/2017	EPI1526434	H3N2	2017-12-30	Canine	Usa	North America	Canine	canine	Canine
A/Canterbury/179/1999	CY009112	H3N2	1999-12-17	Human	New Zealand	Oceania	Human	human	Human
A/Canterbury/33/2002	CY007895	H3N2	2002-06-20	Human	New Zealand	Oceania	Human	human	Human
A/Canterbury/436/2003	CY007207	H3N2	2003-07-16	Human	New Zealand	Oceania	Human	human	Human
A/cat/Indiana/M16-08618-100-1/2016	EPI2597131	H3N2	2016-03-28	Feline	Usa	North America	Feline	feline	Feline
A/cat/Indiana/M16-08618-99-1/2016	EPI2597139	H3N2	2016-03-29	Feline	Usa	North America	Feline	feline	Feline
A/cat/Indiana/M16-08777-3-1/2016	EPI2597107	H3N2	2016-03-31	Feline	Usa	North America	Feline	feline	Feline
A/cat/Indiana/M16-09000-4-1/2016	EPI2597115	H3N2	2016-04-04	Feline	Usa	North America	Feline	feline	Feline
A/cat/Iowa/22-012904-001/2022	ON530901	H3N2	2022-04-27	Feline	Usa	North America	Feline	feline	Feline
A/Chad/9839/2019	MN519334	H3N2	2019-08-06	Human	Chad	Africa	Human	human	Human
A/Changsha/1000/2022	EPI2035838	H3N8	2022-05-11	Human	China	China	Human	human	Human
A/Cheongju/H412/2008	FJ009464	H3N2	2008-02-19	Human	South Korea	Japan Korea	Human	human	Human
A/chestnut_teal/Victoria/1/2004	CY094939	H3N2	2004-XX-XX	Avian	Australia	Oceania	Chestnut Teal	duck	Anseriformes
A/chicken/Anhui/AH12/2022	PQ680196	H3N8	2022-06-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Anhui/CKAH01/2022	OP024205	H3N8	2022-04-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Anhui/CKAH02/2022	OP024213	H3N8	2022-04-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Anhui/F3123/2022	EPI2047341	H3N8	2022-03-21	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Anhui/FD3/2022	EPI2047357	H3N8	2022-03-21	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Anhui/FE12/2022	EPI2047370	H3N8	2022-03-21	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Belgium/136/2019	EPI2258320	H3N1	2019-06-14	Avian	Belgium	Europe	Chicken	chicken	Galliformes
A/chicken/Belgium/460/2019	MN435600	H3N1	2019-05-06	Avian	Belgium	Europe	Chicken	chicken	Galliformes
A/chicken/Belgium/AI01940/2019	EPI1799060	H3N1	2019-07-24	Avian	Belgium	Europe	Chicken	chicken	Galliformes
A/Chicken/Cambodia/KandalTbong/160602/2012/H3N6	EPI702683	H3N6	2012-01-01	Avian	Cambodia	Southeast Asia	Chicken	chicken	Galliformes
A/Chicken/Cambodia/ProrSam/010401/2011/H3N8	EPI702908	H3N8	2011-05-14	Avian	Cambodia	Southeast Asia	Chicken	chicken	Galliformes
A/chicken/Changzhou/c02/2013	EPI556435	H3N2	2014-04-17	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/117B3/2018	MN120915	H3N2	2018-01-27	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/252C6/2016	MN120971	H3N2	2016-05-19	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/284C1/2017	MN121512	H3N2	2017-05-04	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/GT2125/2023	PP077082	H3N3	2023-05-11	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/Guangdong_01/2022	ON626403	H3N8	2022-01-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/HUNAU-GT2125/2023	EPI2896247	H3N3	2023-05-11	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/China/YC01/2023	PP998325	H3N3	2023-02-26	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Dongguan/14/2022	OQ291633	H3N8	2022-02-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Dongguan/24/2022	OQ291641	H3N8	2022-02-22	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Dongguan/246/2022	OQ291649	H3N8	2022-02-24	Avian	China	China	Chicken	chicken	Galliformes
