strain,accession,subtype,date,host,country,region,species,broad,order
A/swine/Orenburg/RII-17/2014|2014-04-15,EPI1843262,H3N2,2014-04-15,Swine,Russia,West Asia,Swine,swine,Swine
A/swine/Orenburg/RII-19/2014|2014-04-15,EPI1843270,H3N2,2014-04-15,Swine,Russia,West Asia,Swine,swine,Swine
A/swine/Orenburg/RII-53/2014|2014-04-15,EPI1848099,H3N2,2014-04-15,Swine,Russia,West Asia,Swine,swine,Swine
A/swine/Orenburg/RII-84/2014|2014-04-15,EPI1843248,H3N2,2014-04-15,Swine,Russia,West Asia,Swine,swine,Swine
A/swine/Osnabrueck/4050/2005|2005-04-19,EPI1781049,H3N2,2005-04-19,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Ostbevern/6907/2008|2008-02-22,MK362376,H3N2,2008-02-22,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Ostenfelde/8082/2008|2008-11-24,EPI1781825,H3N2,2008-11-24,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Osterhofen/5418/2006|2006-07-25,MK362030,H3N2,2006-07-25,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Osterhofen/IDT4004/2005|2005-03-31,EPI1781034,H3N2,2005-03-31,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Paderborn/7588/2008|2008-09-24,MK362480,H3N2,2008-09-24,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Papenburg/5564/2006|2006-09-27,MK362070,H3N2,2006-09-27,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Parschalling/17042/2013|2013-01-19,MK362904,H3N2,2013-01-19,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Pennsylvania/057108-1/2010|2010-09-20,JF316642,H3N2,2010-09-20,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/62170-1/2010|2010-10-25,EPI302667,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/62170-2/2010|2010-10-25,HQ734215,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/62170-3/2010|2010-10-25,EPI302679,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/62170-4/2010|2010-10-25,HQ734227,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/a01076502/2010|2010-09-20,JQ738130,H3N2,2010-09-20,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/a01076503/2010|2010-09-20,JQ738138,H3N2,2010-09-20,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01076777/2010|2010-10-25,HQ734209,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01076779/2010|2010-10-25,HQ734221,H3N2,2010-10-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01104049/2012|2012-08-09,KC020472,H3N2,2012-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01104050/2012|2012-08-09,KC261885,H3N2,2012-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01201666/2011|2011-06-14,KC779004,H3N2,2011-06-14,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01380412/2013|2013-03-26,KF478852,H3N2,2013-03-26,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01432652/2013|2013-04-02,KF386785,H3N2,2013-04-02,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A01477597/2014|2014-09-25,KY056489,H3N2,2014-09-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02218184/2017|2017-06-21,MG521092,H3N2,2017-06-21,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02479128/2020|2020-03-12,EPI1832921,H3N2,2020-03-12,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02524416/2020|2020-06-11,EPI1908649,H3N2,2020-06-11,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02524504/2020|2020-07-24,EPI1908615,H3N2,2020-07-24,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02524606/2020|2020-09-03,EPI1909430,H3N2,2020-09-03,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02524956/2020|2020-12-02,EPI1911959,H3N2,2020-12-02,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02525116/2021|2021-01-26,EPI1911881,H3N2,2021-01-26,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02525204/2021|2021-02-23,EPI1911905,H3N2,2021-02-23,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02525244/2021|2021-03-04,EPI1912353,H3N2,2021-03-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02636053/2021|2021-08-16,EPI2146229,H3N2,2021-08-16,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02861673/2023|2023-07-07,OR830172,H3N2,2023-07-07,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02861675/2023|2023-07-14,OR903258,H3N2,2023-07-14,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02861876/2023|2023-10-09,PP577297,H3N2,2023-10-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02861969/2023|2023-11-06,PP411147,H3N2,2023-11-06,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02861970/2023|2023-11-07,PP411171,H3N2,2023-11-07,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02862094/2023|2023-11-29,PP579885,H3N2,2023-11-29,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pennsylvania/A02862288/2024|2024-02-06,PQ069472,H3N2,2024-02-06,Swine,Usa,North America,Swine,swine,Swine
A/swine/Pingtung/199-2/2002|2002-11-29,FJ839893,H3N2,2002-11-29,Swine,Taiwan,China,Swine,swine,Swine
A/swine/Potsdam/35/1982|1982-08-01,EPI1780789,H3N2,1982-08-01,Swine,Germany,Europe,Swine,swine,Swine
A/swine/QC/1685-5/2009|2009-05-15,HQ825209,H3N2,2009-05-15,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/1698-1/2009|2009-05-15,HQ825217,H3N2,2009-05-15,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/1840-2/2009|2009-05-28,HQ825234,H3N2,2009-05-28,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/2108-2/2009|2009-04-03,EPI314636,H3N2,2009-04-03,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/382/2009|2009-05-08,HQ825189,H3N2,2009-05-08,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/414/2009|2009-05-22,HQ825181,H3N2,2009-05-22,Swine,Canada,North America,Swine,swine,Swine
A/swine/QC/440-A/2009|2009-05-29,HQ825197,H3N2,2009-05-29,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/00686/2005|2005-09-14,CY160150,H3N2,2005-09-14,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/01000/2006|2006-02-23,CY160166,H3N2,2006-02-23,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/01001/2006|2006-02-23,CY158638,H3N2,2006-02-23,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/01002/2006|2006-02-23,CY160175,H3N2,2006-02-23,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/01003/2006|2006-02-23,CY160184,H3N2,2006-02-23,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1257774/2010|2010-11-09,JN584193,H3N2,2010-11-09,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1257777/2010|2010-11-08,JN584201,H3N2,2010-11-08,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1262080/2010|2010-12-01,JN584177,H3N2,2010-12-01,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1265553/2010|2010-12-22,EPI314162,H3N2,2010-12-22,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1267566/2011|2011-01-06,JN584209,H3N2,2011-01-06,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1267568/2010|2010-12-30,JN584185,H3N2,2010-12-30,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1279825/2011|2011-03-10,EPI1063293,H3N2,2011-03-10,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1279920/2011|2011-03-09,EPI1063294,H3N2,2011-03-09,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1557833/2013|2013-01-06,EPI1063303,H3N2,2013-01-06,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1561816/2014|2014-01-20,EPI1063296,H3N2,2014-01-20,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1603088/2014|2014-05-06,EPI1063308,H3N2,2014-05-06,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1626561/2014|2014-07-02,KX571098,H3N2,2014-07-02,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1698182/2014|2014-01-21,EPI1063298,H3N2,2014-01-21,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1698185/2014|2014-01-21,EPI1063297,H3N2,2014-01-21,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1708732/2015|2015-02-12,EPI1063291,H3N2,2015-02-12,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1708733/2015|2015-02-12,EPI1063304,H3N2,2015-02-12,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/1714808/2015|2015-02-27,EPI1063307,H3N2,2015-02-27,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/4001/2005|2005-07-12,EU826548,H3N2,2005-07-12,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_06/2016|2016-12-13,EPI1552122,H3N2,2016-12-13,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_07/2016|2016-12-13,MK328641,H3N2,2016-12-13,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_12/2017|2017-03-13,EPI1552282,H3N2,2017-03-13,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_16/2017|2017-04-10,MK328569,H3N2,2017-04-10,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_20/2017|2017-05-01,MK328617,H3N2,2017-05-01,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_24/2017|2017-05-17,MK328690,H3N2,2017-05-17,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_25/2017|2017-05-18,EPI1552138,H3N2,2017-05-18,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_29/2017|2017-06-25,EPI1552300,H3N2,2017-06-25,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_30/2017|2017-07-21,MK328788,H3N2,2017-07-21,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_31/2017|2017-08-10,EPI1552194,H3N2,2017-08-10,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_33/2017|2017-08-18,MK328666,H3N2,2017-08-18,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_37/2017|2017-09-06,EPI1552324,H3N2,2017-09-06,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/DM_38/2017|2017-09-05,MK328625,H3N2,2017-09-05,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/P0316/2011|2011-03-10,EPI1063292,H3N2,2011-03-10,Swine,Canada,North America,Swine,swine,Swine
A/swine/Quebec/SD0177/2016|2016-06-08,CY245630,H3N2,2016-06-08,Swine,Canada,North America,Swine,swine,Swine
A/swine/Raddestorf/5483/2006|2006-08-15,MK362062,H3N2,2006-08-15,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Ratchaburi/NIAH59/2004|2004-01-01,AB434367,H3N2,2004-01-01,Swine,Thailand,Southeast Asia,Swine,swine,Swine
A/swine/Ratchaburi/NIAH874/2005|2005-01-01,AB434375,H3N2,2005-01-01,Swine,Thailand,Southeast Asia,Swine,swine,Swine
A/swine/Reken/5580/2006|2006-10-05,MK362086,H3N2,2006-10-05,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Reken/5731/2006|2006-11-27,MK362106,H3N2,2006-11-27,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Reken/6891-4/2008|2008-02-12,MK362344,H3N2,2008-02-12,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Reken/6891-5/2008|2008-02-12,MK362352,H3N2,2008-02-12,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Rhede/17728/2013|2013-04-22,MK362976,H3N2,2013-04-22,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Rhede/20749/2014|2014-10-13,MK363144,H3N2,2014-10-13,Swine,Germany,Europe,Swine,swine,Swine
A/swine/Rhede/4098/2005|2005-05-09,EPI1781073,H3N2,2005-05-09,Swine,Germany,Europe,Swine,swine,Swine
